source,time_index,time,lift_cost,second_lift_cost,lift_cost_margin,permutation_count,permutation_cost,second_permutation_cost,permutation_cost_margin,component_cut_margin_fractional,lift_signature,permutation_signature,translation_x,translation_y,translation_z,temporal_lift_change,temporal_permutation_change,temporal_path_consistency_jump_rms,perturbation_lift_change,perturbation_permutation_change,perturbation_target_displacement_jump_rms,confirmed_branch_event
28,1,0.03125,5.125581741333008,9.493614196777344,4.368032455444336,1,5.125581741333008,inf,inf,0.18704462051391602,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.12460476160049438,0.03787684440612793,0.11374559253454208,False,False,1.7075128866395062e-08,False,False,9.999001485994086e-05,False
29,1,0.03125,6.870262622833252,8.686487197875977,1.8162245750427246,1,6.870262622833252,inf,inf,0.056481242179870605,"0,0,0,0,0,0,0,0,0,0,-1,-1","0,1,2,3",0.8481851816177368,0.2797088027000427,0.5560747385025024,False,False,0.009021101519465446,False,False,9.999875328503549e-05,False
30,1,0.03125,6.472904682159424,8.930588722229004,2.45768404006958,1,6.472904682159424,inf,inf,0.0884661078453064,"0,0,0,-1,0,1,-1,0,0,-1,0,0","0,1,2,3",0.8150249123573303,0.17481234669685364,0.8209531903266907,False,False,2.403875498657726e-08,False,False,0.00010000966722145677,False
31,1,0.03125,6.526175498962402,10.931417465209961,4.405241966247559,1,6.526175498962402,inf,inf,0.0223921537399292,"0,0,0,0,0,-1,0,-1,0,0,-1,-1","0,1,2,3",0.31742149591445923,0.5521235466003418,0.854218602180481,True,False,0.007812495809048414,False,False,0.00010000891052186489,False
32,1,0.03125,11.493303298950195,11.828550338745117,0.3352470397949219,1,11.493303298950195,inf,inf,0.013398885726928711,"0,0,0,0,0,0,-1,-1,1,0,0,0","0,1,2,3",0.47479307651519775,0.3251958191394806,0.8659386038780212,False,False,0.01193379145115614,False,False,9.999935718951747e-05,False
33,1,0.03125,12.5630464553833,13.463638305664062,0.9005918502807617,1,12.5630464553833,inf,inf,0.02447211742401123,"0,0,0,-1,0,0,-1,-1,0,-1,0,-1","0,1,2,3",0.06055617332458496,0.5175293684005737,0.22654341161251068,False,False,0.011933798901736736,False,False,0.00010000070324167609,False
34,1,0.03125,12.143741607666016,13.074136734008789,0.9303951263427734,1,12.143741607666016,inf,inf,0.017004013061523438,"0,0,0,-1,0,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.9952017664909363,0.877853512763977,0.9687691330909729,True,False,0.007812491152435541,False,False,9.99856783892028e-05,False
35,1,0.03125,9.717683792114258,10.951287269592285,1.2336034774780273,1,9.717683792114258,inf,inf,0.0439915657043457,"0,0,0,-1,0,-1,-1,0,-1,0,0,-1","0,1,2,3",0.6054392457008362,0.14415332674980164,0.7599231004714966,False,False,0.011048556305468082,False,False,9.999823669204488e-05,False
36,1,0.03125,10.586004257202148,11.248343467712402,0.6623392105102539,1,10.586004257202148,inf,inf,0.0278702974319458,"0,0,0,-1,-1,0,-2,-1,0,-1,-1,0","0,1,2,3",0.029924869537353516,0.7243548631668091,0.21527041494846344,False,False,0.007812504656612873,False,False,9.998930909205228e-05,False
37,1,0.03125,5.559092998504639,8.341171264648438,2.782078266143799,1,5.559092998504639,inf,inf,0.013989269733428955,"0,0,0,-1,0,-1,-1,0,-1,0,-1,-1","0,1,2,3",0.7339664697647095,0.5647045373916626,0.6265479922294617,False,False,0.011048543266952038,False,False,0.00010000426846090704,False
38,1,0.03125,8.376453399658203,9.915831565856934,1.5393781661987305,1,8.376453399658203,inf,inf,0.035151004791259766,"0,0,0,0,1,-1,-1,0,-1,0,0,-1","0,1,2,3",0.32122471928596497,0.7635743021965027,0.9305357336997986,False,False,0.007812503725290298,False,False,9.999616304412484e-05,False
39,1,0.03125,7.496471881866455,9.99600601196289,2.4995341300964355,1,7.496471881866455,inf,inf,0.028600573539733887,"0,0,0,-1,0,0,0,0,-1,0,0,-1","0,1,2,3",0.5372201204299927,0.8085161447525024,0.6143798232078552,False,False,0.011933788657188416,False,False,0.00010000011388910934,False
40,1,0.03125,7.739113807678223,10.274300575256348,2.535186767578125,1,7.739113807678223,inf,inf,0.11150246858596802,"0,0,0,-1,0,0,-1,-1,0,-1,-1,0","0,1,2,3",0.8990837335586548,0.6508574485778809,0.10534000396728516,False,False,0.007812506519258022,False,False,0.00010000795009545982,False
41,1,0.03125,10.450127601623535,12.83161735534668,2.3814897537231445,1,10.450127601623535,inf,inf,0.022143036127090454,"0,0,0,0,0,0,0,0,-1,0,-1,-1","0,1,2,3",0.2258986085653305,0.3376079201698303,0.5827690362930298,False,False,0.01193377748131752,False,False,0.00010000362090067938,False
42,1,0.03125,10.307029724121094,12.320952415466309,2.013922691345215,1,10.307029724121094,inf,inf,0.016311585903167725,"0,0,0,0,0,-1,-1,0,-1,0,-1,-1","0,1,2,3",0.5729156732559204,0.42686963081359863,0.9212710857391357,False,False,0.012757759541273117,False,False,9.999222675105557e-05,False
43,1,0.03125,12.285486221313477,12.415658950805664,0.1301727294921875,1,12.285486221313477,inf,inf,0.13283812999725342,"0,0,0,0,1,0,0,0,0,0,0,-1","0,1,2,3",0.2701014280319214,0.8445162773132324,0.2551316022872925,False,False,0.011048546992242336,False,False,0.00010000074689742178,False
44,1,0.03125,11.331693649291992,11.977326393127441,0.6456327438354492,1,11.331693649291992,inf,inf,0.06289052963256836,"0,0,0,-1,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.5778700113296509,0.6724666357040405,0.9724055528640747,False,False,0.011933800764381886,False,False,0.00010000035399571061,False
45,1,0.03125,11.64438247680664,12.025823593139648,0.3814411163330078,1,11.64438247680664,inf,inf,0.08445721864700317,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.885013222694397,0.8583597540855408,0.9364809989929199,True,False,0.27965405583381653,False,False,0.00010000433394452557,True
46,1,0.03125,7.380911827087402,8.858301162719727,1.4773893356323242,1,7.380911827087402,inf,inf,0.01614248752593994,"0,0,0,0,0,0,-1,0,0,0,-1,-1","0,1,2,3",0.20243844389915466,0.37791886925697327,0.4786439538002014,False,False,0.014263608492910862,False,False,0.00010000197653425857,False
47,1,0.03125,9.29063892364502,9.61775016784668,0.32711124420166016,1,9.29063892364502,inf,inf,0.08133113384246826,"0,0,0,-1,-1,1,-1,-1,0,-1,-2,0","0,1,2,3",0.7791980504989624,0.03797507286071777,0.8064538836479187,True,False,0.2421875298023224,False,False,0.00010000490874517709,True
48,1,0.03125,7.223633766174316,10.343475341796875,3.1198415756225586,1,7.223633766174316,inf,inf,0.03665345907211304,"0,0,0,0,0,0,-1,0,0,0,-1,0","0,1,2,3",0.27061009407043457,0.2313404232263565,0.16055910289287567,False,False,0.007812505587935448,False,False,9.999915346270427e-05,False
49,1,0.03125,6.6980366706848145,8.600400924682617,1.9023642539978027,1,6.6980366706848145,inf,inf,0.04810309410095215,"0,0,0,-1,-1,0,-2,-1,0,0,-1,0","0,1,2,3",0.9870337843894958,0.6732486486434937,0.11870893836021423,False,False,2.799007781106866e-08,False,False,0.0001000075280899182,False
50,1,0.03125,11.341459274291992,11.456052780151367,0.114593505859375,1,11.341459274291992,inf,inf,0.048317134380340576,"0,0,0,0,0,1,-1,-1,0,-1,0,0","0,1,2,3",0.6544113159179688,0.22270940244197845,0.8487697839736938,True,False,0.24506855010986328,False,False,0.00010000314796343446,True
51,1,0.03125,4.852234840393066,6.491140365600586,1.6389055252075195,1,4.852234840393066,inf,inf,0.03342601656913757,"0,0,0,1,-1,0,0,-1,0,1,-1,0","0,1,2,3",0.6373614072799683,0.9571014642715454,0.07023461163043976,False,False,0.009021096862852573,False,False,0.00010001213377108797,False
52,1,0.03125,11.199972152709961,11.389379501342773,0.1894073486328125,1,11.199972152709961,inf,inf,0.07004237174987793,"0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2","0,1,2,3",0.7619666457176208,0.04821884632110596,0.025290966033935547,False,False,0.007812511175870895,False,False,9.998059249483049e-05,False
53,1,0.03125,10.087621688842773,10.235172271728516,0.1475505828857422,1,10.087621688842773,inf,inf,0.05149245262145996,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.22090870141983032,0.8304186463356018,0.799842119216919,False,False,0.011048536747694016,False,False,9.999600297305733e-05,False
54,1,0.03125,7.119540691375732,8.81266975402832,1.693129062652588,1,7.119540691375732,inf,inf,0.037401556968688965,"0,0,0,0,0,-1,-1,-1,-1,0,-1,-1","0,1,2,3",0.26895660161972046,0.6481500864028931,0.8003835678100586,False,False,0.007812498603016138,False,False,0.00010000959446188062,False
55,1,0.03125,8.149162292480469,11.317940711975098,3.168778419494629,1,8.149162292480469,inf,inf,0.04279065132141113,"0,0,0,-1,0,-1,-1,0,-1,0,-1,-1","0,1,2,3",0.6761630773544312,0.39449527859687805,0.7054641842842102,False,False,0.013531644828617573,False,False,0.00010000873589888215,False
56,1,0.03125,10.498032569885254,11.169866561889648,0.6718339920043945,1,10.498032569885254,inf,inf,0.013124704360961914,"0,0,0,-1,0,0,-1,0,-1,0,-1,-1","0,1,2,3",0.5122621655464172,0.40458613634109497,0.43637868762016296,False,False,0.01426361408084631,False,False,9.999939356930554e-05,False
57,1,0.03125,8.82826042175293,10.939785957336426,2.111525535583496,1,8.82826042175293,inf,inf,0.06557583808898926,"0,0,0,-1,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.7026834487915039,0.9104667901992798,0.2621299922466278,False,False,0.007812507450580597,False,False,9.999859321396798e-05,False
58,1,0.03125,13.626375198364258,14.594511032104492,0.9681358337402344,1,13.626375198364258,inf,inf,0.07748639583587646,"0,0,0,-1,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.47912198305130005,0.5662593245506287,0.23743943870067596,False,False,0.014959796331822872,False,False,0.00010000292968470603,False
59,1,0.03125,9.270099639892578,10.823406219482422,1.5533065795898438,1,9.270099639892578,inf,inf,0.06032085418701172,"0,0,0,1,-1,0,0,-1,-1,0,-1,0","0,1,2,3",0.9067128896713257,0.6596278548240662,0.6128771901130676,True,False,0.011048536747694016,False,False,0.00010000241309171543,True
60,1,0.03125,8.345020294189453,8.833356857299805,0.48833656311035156,1,8.345020294189453,inf,inf,0.04314938187599182,"0,0,0,0,1,0,0,1,-1,0,0,0","0,1,2,3",0.7999349236488342,0.6950856447219849,0.48097747564315796,False,False,0.012757747434079647,False,False,9.999374015023932e-05,False
61,1,0.03125,7.79029655456543,7.9112982749938965,0.1210017204284668,1,7.79029655456543,inf,inf,0.040471792221069336,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.7826374769210815,0.17607355117797852,0.1384299248456955,True,False,0.2423134744167328,False,False,0.00010001499322243035,True
62,1,0.03125,9.368704795837402,10.70895004272461,1.340245246887207,1,9.368704795837402,inf,inf,0.056653112173080444,"0,0,0,0,0,0,-1,0,0,0,-1,0","0,1,2,3",0.49930188059806824,0.10511989891529083,0.1345464140176773,False,False,0.00902109406888485,False,False,0.00010000447218772024,False
63,1,0.03125,11.28651237487793,11.800451278686523,0.5139389038085938,1,11.28651237487793,inf,inf,0.019586384296417236,"0,0,0,-1,0,0,0,0,0,0,0,-1","0,1,2,3",0.5902207493782043,0.17378437519073486,0.1252892017364502,False,False,0.011048546992242336,False,False,9.999621397582814e-05,False
0,2,0.0625,7.384437561035156,7.633761882781982,0.24932432174682617,1,7.384437561035156,inf,inf,0.03561043739318848,"0,0,0,-1,0,-1,-1,0,-1,0,0,-1","0,1,2,3",0.7485265731811523,0.047334469854831696,0.7400994896888733,False,False,0.011404953896999359,False,False,0.00010000124166253954,False
1,2,0.0625,12.249245643615723,12.54540729522705,0.2961616516113281,1,12.249245643615723,inf,inf,0.036757975816726685,"0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1","0,1,2,3",0.9102283716201782,0.760811448097229,0.4143655300140381,False,False,0.01231877226382494,False,False,0.00010002647468354553,False
2,2,0.0625,5.722816467285156,6.332943916320801,0.6101274490356445,1,5.722816467285156,inf,inf,0.06271803379058838,"0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1","0,1,2,3",0.8970034718513489,0.9568873643875122,0.7101278901100159,False,False,2.6576712386372492e-08,False,False,0.00010000238398788497,False
3,2,0.0625,12.637763977050781,14.2352294921875,1.5974655151367188,1,12.637763977050781,inf,inf,0.11689460277557373,"0,0,0,0,0,-1,-2,0,-1,-1,0,-1","0,1,2,3",0.9629331827163696,0.22651679813861847,0.050987958908081055,True,False,0.00806453451514244,False,False,0.0001000029151327908,False
4,2,0.0625,11.715826034545898,12.376663208007812,0.6608371734619141,1,11.715826034545898,inf,inf,0.06491562724113464,"0,0,0,-1,0,1,-1,0,1,-1,0,0","0,1,2,3",0.9042435884475708,0.11884334683418274,0.5686150789260864,False,False,0.00931211095303297,False,False,9.999289613915607e-05,False
5,2,0.0625,7.471284866333008,9.724550247192383,2.253265380859375,1,7.471284866333008,inf,inf,0.0649726390838623,"0,0,0,0,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.6351315379142761,0.7203450202941895,0.014811001718044281,False,False,0.008064514957368374,False,False,9.99973199213855e-05,False
6,2,0.0625,11.041206359863281,11.078336715698242,0.03713035583496094,1,11.041206359863281,inf,inf,0.034227579832077026,"0,0,0,0,0,0,0,-1,0,-1,0,0","0,1,2,3",0.4852842092514038,0.24814581871032715,0.4445797801017761,False,False,0.013968156650662422,False,False,0.00010000406473409384,False
7,2,0.0625,7.296335220336914,10.606339454650879,3.310004234313965,1,7.296335220336914,inf,inf,0.13193035125732422,"0,0,0,0,-1,0,0,-1,0,1,-1,-1","0,1,2,3",0.8188602328300476,0.8888440728187561,0.008989378809928894,False,False,2.4321238356606045e-08,False,False,0.00010000060865422711,False
8,2,0.0625,5.785818576812744,9.32638931274414,3.5405707359313965,1,5.785818576812744,inf,inf,0.02516770362854004,"0,0,0,0,1,1,0,0,0,0,0,0","0,1,2,3",0.19701331853866577,0.7961388826370239,0.7484349608421326,False,False,1.3463973935756712e-08,False,False,9.999527537729591e-05,False
9,2,0.0625,12.110228538513184,12.120406150817871,0.0101776123046875,1,12.110228538513184,inf,inf,0.04906797409057617,"0,0,0,0,0,0,0,-1,0,0,0,0","0,1,2,3",0.3414093554019928,0.2659989595413208,0.9113662838935852,True,False,0.24487462639808655,False,False,0.00010000251495512202,True
10,2,0.0625,10.42785358428955,11.020644187927246,0.5927906036376953,1,10.42785358428955,inf,inf,0.051186442375183105,"0,0,0,0,0,0,-1,-1,-1,0,0,-1","0,1,2,3",0.5343661904335022,0.5048062801361084,0.5551666617393494,False,False,0.015442376025021076,False,False,0.00010000764450524002,False
11,2,0.0625,5.25567102432251,6.333038806915283,1.0773677825927734,1,5.25567102432251,inf,inf,0.17581000924110413,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9853675365447998,0.9642666578292847,0.8953009843826294,False,False,1.920723491366516e-08,False,False,9.999989561038092e-05,False
12,2,0.0625,6.537313938140869,9.480146408081055,2.9428324699401855,1,6.537313938140869,inf,inf,0.053660035133361816,"0,0,0,-1,0,-1,-1,0,0,0,0,-1","0,1,2,3",0.6241403222084045,0.2866254448890686,0.40150144696235657,True,False,0.011404949240386486,False,False,0.00010000445763580501,True
13,2,0.0625,6.819633483886719,7.879273891448975,1.0596404075622559,1,6.819633483886719,inf,inf,0.04102855920791626,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.14150607585906982,0.8551893830299377,0.2199690341949463,False,False,2.1814960504684677e-08,False,False,9.99914191197604e-05,False
14,2,0.0625,10.01007080078125,10.975774765014648,0.9657039642333984,1,10.01007080078125,inf,inf,0.07793939113616943,"0,0,0,0,0,0,0,0,0,0,0,-1","0,1,2,3",0.4905605912208557,0.20689783990383148,0.41640913486480713,False,False,0.015442370437085629,False,False,0.00010000437032431364,False
15,2,0.0625,7.310419082641602,8.689579010009766,1.379159927368164,1,7.310419082641602,inf,inf,0.047416895627975464,"0,0,0,0,0,0,0,0,0,0,0,-1","0,1,2,3",0.9319946765899658,0.08321960270404816,0.39836257696151733,False,False,0.008064517751336098,False,False,9.999228495871648e-05,False
16,2,0.0625,12.988997459411621,13.10010814666748,0.11111068725585938,1,12.988997459411621,inf,inf,0.0746769905090332,"0,0,0,0,0,0,-1,0,0,0,-1,-1","0,1,2,3",0.16820427775382996,0.40598902106285095,0.4662339687347412,False,False,0.012318757362663746,False,False,0.0001000019910861738,False
17,2,0.0625,11.394641876220703,11.864089965820312,0.4694480895996094,1,11.394641876220703,inf,inf,0.04695093631744385,"0,0,0,-1,0,0,-1,0,0,0,0,-1","0,1,2,3",0.7817469835281372,0.22387313842773438,0.21772807836532593,False,False,0.011404945515096188,False,False,0.00010000051406677812,False
18,2,0.0625,4.9598493576049805,9.490839004516602,4.530989646911621,1,4.9598493576049805,inf,inf,0.0243527889251709,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.8162645101547241,0.7721354961395264,0.1415754109621048,False,False,1.977827501775664e-08,False,False,0.00010000514885177836,False
19,2,0.0625,11.815176963806152,13.826964378356934,2.0117874145507812,1,11.815176963806152,inf,inf,0.033115535974502563,"0,0,0,0,0,0,0,0,0,0,0,-1","0,1,2,3",0.2701370120048523,0.03325902670621872,0.35328322649002075,False,False,0.00806452240794897,False,False,9.99918847810477e-05,False
20,2,0.0625,12.87463092803955,13.57661247253418,0.7019815444946289,1,12.87463092803955,inf,inf,0.04506966471672058,"0,0,0,0,0,-1,-1,0,-1,0,-1,-1","0,1,2,3",0.5326443910598755,0.5024020671844482,0.16443681716918945,False,False,0.013169313780963421,False,False,0.0001000004485831596,False
21,2,0.0625,8.026742935180664,9.13140869140625,1.104665756225586,1,8.026742935180664,inf,inf,0.05209004878997803,"0,0,0,0,-1,1,-1,-1,0,-1,-1,0","0,1,2,3",0.7754586338996887,0.8868071436882019,0.7723777890205383,False,False,0.00806451216340065,False,False,0.00010000600013881922,False
22,2,0.0625,8.867292404174805,10.69692611694336,1.8296337127685547,1,8.867292404174805,inf,inf,0.03996682167053223,"0,0,0,0,0,0,-1,0,0,0,0,-1","0,1,2,3",0.27627718448638916,0.9259963631629944,0.30147019028663635,False,False,2.125783282735938e-08,False,False,9.999868780141696e-05,False
23,2,0.0625,6.379542827606201,11.886337280273438,5.506794452667236,1,6.379542827606201,inf,inf,0.0263369083404541,"0,0,0,0,1,0,-1,0,0,0,0,-1","0,1,2,3",0.32215777039527893,0.8451176285743713,0.37817683815956116,False,False,0.009312090463936329,False,False,0.00010000161273637787,False
24,2,0.0625,11.12481689453125,11.158899307250977,0.03408241271972656,1,11.12481689453125,inf,inf,0.020088404417037964,"0,0,0,-1,0,0,-1,0,-1,-1,-1,-1","0,1,2,3",0.8660843968391418,0.3231946527957916,0.5400382280349731,True,False,0.24206984043121338,False,False,9.999985923059285e-05,True
25,2,0.0625,6.855782508850098,9.022904396057129,2.1671218872070312,1,6.855782508850098,inf,inf,0.0377163290977478,"0,0,0,0,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.49733346700668335,0.5453082919120789,0.2266903817653656,False,False,0.012318759225308895,False,False,9.999854228226468e-05,False
26,2,0.0625,9.186506271362305,9.231816291809082,0.045310020446777344,1,9.186506271362305,inf,inf,0.06986868381500244,"0,0,0,-1,0,-1,-1,-1,-1,0,-1,-1","0,1,2,3",0.615871787071228,0.5446780920028687,0.5347075462341309,False,False,0.015442388132214546,False,False,0.00010000548354582861,False
27,2,0.0625,9.40107250213623,10.635834693908691,1.234762191772461,1,9.40107250213623,inf,inf,0.14087963104248047,"0,0,0,-1,0,0,0,0,0,0,-1,0","0,1,2,3",0.4617732763290405,0.07141907513141632,0.9107033610343933,False,False,0.009312096051871777,False,False,9.999847679864615e-05,False
28,2,0.0625,4.800232410430908,9.48074722290039,4.680514812469482,1,4.800232410430908,inf,inf,0.19312047958374023,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.12460476160049438,0.03787684440612793,0.11374559253454208,False,False,2.195655923742379e-08,False,False,9.999001485994086e-05,False
29,2,0.0625,7.0259552001953125,8.572463035583496,1.5465078353881836,1,7.0259552001953125,inf,inf,0.06589102745056152,"0,0,0,0,0,0,0,0,0,0,-1,-1","0,1,2,3",0.8481851816177368,0.2797088027000427,0.5560747385025024,False,False,0.009312106296420097,False,False,9.999875328503549e-05,False
30,2,0.0625,6.062033176422119,9.073824882507324,3.011791706085205,1,6.062033176422119,inf,inf,0.09577447175979614,"0,0,0,-1,0,1,-1,0,0,-1,0,0","0,1,2,3",0.8150249719619751,0.17481236159801483,0.8209531903266907,False,False,2.02634229395926e-08,False,False,0.00010000767360907048,False
31,2,0.0625,6.366579055786133,11.324231147766113,4.9576520919799805,1,6.366579055786133,inf,inf,0.031415700912475586,"0,0,0,0,0,-1,0,-1,0,0,-1,-1","0,1,2,3",0.31742143630981445,0.5521235466003418,0.8542186617851257,False,False,0.008064513094723225,False,False,0.00010000056499848142,False
